Tilda UID,Brand,SKU,Mark,Category,Title,Description,Text,Photo,Price,Quantity,Price Old,Editions,Modifications,External ID,Parent UID,Characteristics:Running watts,Characteristics:Max watts,Characteristics:Voltage,Characteristics:DC Output,Characteristics:Winding Type,Characteristics:AVR,Characteristics:Start System,Characteristics:Phase,Characteristics:Engine Power,Characteristics:Engine Type,Characteristics:Cooling System,Characteristics:Continuum Running Time,Characteristics:Fuel,"Characteristics:Fuel Volume, L","Characteristics:Oil Volume, L",Characteristics:Noise Level,Characteristics:Wheels And Handle,"Characteristics:Dimensions, mm","Characteristics:Weight, kg",Characteristics:Certification CE,Characteristics:EU Stage V,Characteristics:Socket type,Characteristics:USB,Characteristics:Series,"Characteristics:Diameter, mm","Characteristics:Thickness, mm",Characteristics:Type,Characteristics:Material,"Characteristics:Max. speed, rpm",Characteristics:Wyjście prądu stałego (DC),Characteristics:Typ uzwojenia,Characteristics:Typ silnika,Characteristics:Continuum Czas trwania,Characteristics:Koła i uchwyty,"Characteristics:Wymiary, mm","Characteristics:Moc nominalna, kW","Characteristics:Moc maksymalna, kW",Characteristics:Napięcie zasilania,Characteristics:Częstotliwość,Characteristics:Ilość i moc gniazd elektrycznych,Characteristics:Liczba faz,"Characteristics:Pojemność baku na benzynę, L",Characteristics:Poziom hałasu Lc IEC,"Characteristics:Waga urządzenia, kg",Characteristics:Paliwo,"Characteristics:Pojemność silnika, cm3",Characteristics:Uruchomienie,Characteristics:Poziom hałasu,Characteristics:Barcode EAN-13,"Characteristics:Inside diameter, mm",Characteristics:Application,Characteristics:Grit,"Characteristics:Set, pcs","Characteristics:Transport box, pcs",Characteristics:Scope,Characteristics:Recommended RPM,Characteristics:Shape,Characteristics:Abrasive grain,"Characteristics:Segment high, mm","Characteristics:Bore size, mm","Characteristics:Pack, pcs",Characteristics:Product Type,Characteristics:Paper Fastening Type,"Characteristics:Teeth, pcs.","Characteristics:Wire thickness, mm",Characteristics:Spindle thread,Characteristics:Type of Wire Brush,"Characteristics:Straight shank, mm","Characteristics:Length, mm",Characteristics:Row,"Characteristics:Holes, pcs",Characteristics:Safety requirements,Characteristics:Power tools,Characteristics:EAN-13,Characteristics:Seria,Characteristics:Zastosowanie,Characteristics:Elektronarzędzia,"Characteristics:Średnica, mm","Characteristics:Grubość, mm","Characteristics:Otwór, mm",Characteristics:Typ,Characteristics:Materiał,"Characteristics:Maks. prędkość obrotowa, obr.",Characteristics:Wymagania dotyczące bezpieczeństwa,Characteristics:Color,Characteristics:Diameter,Characteristics:Bore size,Characteristics:Segment high,Characteristics:Max. speed,Characteristics:Średnica,Characteristics:Grubość,Characteristics:Otwór,Characteristics:Kod kreskowy EAN-13,Characteristics:Segment wysoki,Characteristics:Rozmiar otworu,Characteristics:Maks. prędkość,Characteristics:Wymogi bezpieczeństwa,Characteristics:Thickness,Characteristics:Size,Characteristics:Wire thickness,Weight,Length,Width,Height,Unit,Portion,SEO title,SEO descr,SEO keywords,FB title,FB descr
399862865981,NovoTools,DBB150/TW,,Diamond Blades (EN),NovoTools Basic Diamond blade 150x22.23 mm Turbowave,,"<strong>NovoTools Basic Diamond Blade 150x22.23 mm Turbowave - DIY Series</strong><br /><br />The NovoTools Basic Diamond Blade is a versatile tool designed for efficient cutting of concrete, stone, and masonry materials. This blade is part of our DIY series, offering excellent performance for hobbyists and professionals alike.<br /><br />With a diameter of 150 mm (6"") and a bore size of 22.2 mm, this Turbowave type blade ensures fast and clean cuts. It features a segment height of 7 mm, ideal for dealing with various types of concrete, granite, bricks, stone, slates, roof tiles, marble, etc.<br /><br />This blade can be used for both wet and dry cutting tasks and is compatible with angle grinders, cordless angle grinders, and cordless cut-off saws. It operates at a maximum speed of 10,200 RPM or 80 m/s. Please note, for your safety, do not exceed the maximum operating speed and always use appropriate personal protective equipment.<br /><br />Adhering to EN 13236 standards, the NovoTools Basic Diamond Blade ensures high safety and reliability in every cut.<br /><br /><strong>Key Features:</strong><br /><ul><li>150mm (6"") Diameter Turbowave Blade</li><li>22.2 mm Bore Size: Fits Most Standard Angle Grinders</li><li>Application: Ideal for Wet and Dry Cutting Tasks on Concrete, Stone, and Masonry Materials</li><li>Segment Height: 7mm for Efficient Cutting</li><li>Maximum Speed: 10,200 RPM or 80 m/s</li><li>Safety: Manufactured According to EN 13236</li><li>Compatibility: Works with Angle Grinders, Cordless Angle Grinder, and Cordless Cut-off Saws</li></ul><br />The NovoTools Basic Diamond Blade is a robust and reliable choice for all your cutting needs, providing superior cutting precision for all your DIY and professional tasks.",https://static.tildacdn.com/stor6535-6237-4366-a565-303665353661/19638865.jpg,3.09,,,,,XfvY9jxzIJm7X8mp4OBY,,,,,,,,,,,,,,,,,,,,,,,,,Basic (DIY),,,Turbowave,,,,,,,,,,,,,,,,,,,,,,5060511134132,,"Cutting disc for concrete, stone, and masonry materials",,,,,,,,,,,,,,,,,,,,,EN13236,Angle grinder,,,,,,,,,,,,,"150 mm (6"")","22.2 mm (7/8"")",7 mm,"10 200 rpm, 80 m/s",,,,,,,,,,,,0,0,0,0,PCE,1,,,,,
249033363861,NovoTools,DBB150/C,,Diamond Blades (EN),NovoTools Basic Diamond blade 150x22.23 mm Continuous,,"<strong>NovoTools Basic Diamond Blade 150x22.23 mm Continuous - DIY Series</strong><br /><br />The NovoTools Basic Diamond Blade is a versatile tool designed for precise cutting of tiles, ceramics, and glass materials. This blade is part of our DIY series, offering excellent performance for hobbyists and professionals alike.<br /><br />With a diameter of 150 mm (6"") and a bore size of 22.2 mm, this Continuous type blade ensures smooth and clean cuts. It features a segment height of 5 mm, ideal for dealing with various types of ceramic, tiles, porcelains, and marble.<br /><br />This blade can be used for both wet and dry cutting tasks and is compatible with angle grinders, cordless angle grinders, and cordless cut-off saws. It operates at a maximum speed of 10,200 RPM or 80 m/s. Please note, for your safety, do not exceed the maximum operating speed and always use appropriate personal protective equipment.<br /><br />Adhering to EN 13236 standards, the NovoTools Basic Diamond Blade ensures high safety and reliability in every cut.<br /><br /><strong>Key Features:</strong><br /><ul><li>150mm (6"") Diameter Continuous Blade</li><li>22.2 mm Bore Size: Fits Most Standard Angle Grinders</li><li>Application: Ideal for Wet and Dry Cutting Tasks on Tiles, Ceramics, and Glass Materials</li><li>Segment Height: 5mm for Precise Cutting</li><li>Maximum Speed: 10,200 RPM or 80 m/s</li><li>Safety: Manufactured According to EN 13236</li><li>Compatibility: Works with Angle Grinders, Cordless Angle Grinder, and Cordless Cut-off Saws</li></ul><br />The NovoTools Basic Diamond Blade is a robust and reliable choice for all your cutting needs, providing superior cutting precision for all your DIY and professional tasks.",https://static.tildacdn.com/stor3839-6364-4562-b334-393939356532/57914979.jpg,2.41,,,,,xXdV4FUoCjX7xDBAvocT,,,,,,,,,,,,,,,,,,,,,,,,,Basic (DIY),,,Continuous,,,,,,,,,,,,,,,,,,,,,,5060511134187,,"Cutting disc for tiles, ceramics, and glass materials",,,,,,,,,,,,,,,,,,,,,EN13236,Angle grinder,,,,,,,,,,,,,"150 mm (6"")","22.2 mm (7/8"")",5 mm,"10 200 rpm, 80 m/s",,,,,,,,,,,,0,0,0,0,PCE,1,,,,,
314467118211,NovoTools,DBB150/S,,Diamond Blades (EN),NovoTools Basic Diamond blade 150x22.23 mm Segmented,,"<strong>NovoTools Basic Diamond Blade 150x22.23 mm Segmented - DIY Series</strong><br /><br />The NovoTools Basic Diamond Blade, a part of our DIY series, is an ideal tool for cutting concrete, stone, and masonry materials. It provides excellent performance for both hobbyists and professionals, ensuring precision in every cut.<br /><br />This Segmented type blade has a diameter of 150 mm (6"") and a bore size of 22.2 mm. With a segment height of 7 mm, it is optimized for dry and wet cutting tasks on materials such as concrete, granite, bricks, stone, slates, roof tiles, and marble.<br /><br />The blade is compatible with angle grinders, cordless angle grinders, and cordless cut-off saws. It operates at a maximum speed of 10,200 RPM or 80 m/s. For your safety, do not exceed this maximum operating speed, and always use appropriate personal protective equipment.<br /><br />The NovoTools Basic Diamond Blade is manufactured according to EN 13236 standards, ensuring high safety and reliability in every cut.<br /><br /><strong>Key Features:</strong><br /><ul><li>150mm (6"") Diameter Segmented Blade</li><li>22.2 mm Bore Size: Fits Most Standard Angle Grinders</li><li>Application: Ideal for Wet and Dry Cutting Tasks on Concrete, Granite, Bricks, Stone, Slates, Roof Tiles, Marble, etc.</li><li>Segment Height: 7mm for Robust Cutting</li><li>Maximum Speed: 10,200 RPM or 80 m/s</li><li>Safety: Manufactured According to EN 13236</li><li>Compatibility: Works with Angle Grinders, Cordless Angle Grinder, and Cordless Cut-off Saws</li></ul><br />The NovoTools Basic Diamond Blade is a robust and reliable choice for all your cutting needs, delivering superior cutting precision for all your DIY and professional tasks.",https://static.tildacdn.com/stor3135-6436-4263-b733-333436376131/91642192.jpg,2.65,,,,,KGpA2Zr6OioJNcHCU3VL,,,,,,,,,,,,,,,,,,,,,,,,,Basic (DIY),,,Segmented,,,,,,,,,,,,,,,,,,,,,,5060511134231,,"Cutting disc for concrete, stone, and masonry materials",,,,,,,,,,,,,,,,,,,,,EN13236,Angle grinder,,,,,,,,,,,,,"150 mm (6"")","22.2 mm (7/8"")",7 mm,"10 200 rpm, 80 m/s",,,,,,,,,,,,0,0,0,0,PCE,1,,,,,
452574577201,NovoTools,DBB180/TW,,Diamond Blades (EN),NovoTools Basic Diamond blade 180x22.23 mm Turbowave,,"<strong>NovoTools Basic Diamond Blade 180x22.23 mm Turbowave - DIY Series</strong><br /><br />The NovoTools Basic Diamond Blade 180x22.23 mm Turbowave is a highly versatile tool in our DIY series, specifically designed for precision cutting of concrete, stone, and masonry materials. This blade offers reliable performance for both DIY enthusiasts and professionals.<br /><br />The Turbowave type blade has a diameter of 180 mm (7"") and a bore size of 22.2 mm (7/8""). It features a segment height of 7 mm, making it a reliable choice for dry and wet cutting tasks on materials such as concrete, granite, bricks, stone, slates, roof tiles, marble, etc.<br /><br />The blade is designed for use with various power tools including angle grinders, cordless angle grinders, and cordless cut-off saws. Its maximum operational speed is 8,600 RPM or 80 m/s. As part of the safety guidelines, it is crucial not to exceed this speed and to always use suitable personal protective equipment when operating the tool.<br /><br />The NovoTools Basic Diamond Blade is manufactured in accordance with EN 13236 standards, ensuring you can rely on its safety and efficiency.<br /><br /><strong>Key Features:</strong><br /><ul><li>180mm (7"") Diameter Turbowave Blade</li><li>22.2 mm (7/8"") Bore Size: Fits Most Standard Angle Grinders</li><li>Application: Ideal for Wet and Dry Cutting Tasks on Concrete, Stone, and Masonry Materials</li><li>Segment Height: 7mm for Precise Cutting</li><li>Maximum Speed: 8,600 RPM or 80 m/s</li><li>Safety: Manufactured According to EN 13236</li><li>Compatibility: Works with Angle Grinders, Cordless Angle Grinder, and Cordless Cut-off Saws</li></ul><br />The NovoTools Basic Diamond Blade 180x22.23 mm Turbowave is a reliable and robust solution for all your cutting needs, providing superior cutting precision for all your DIY and professional tasks.",https://static.tildacdn.com/stor6663-3566-4531-b436-393139633936/58131425.jpg,4.19,,,,,Tc1PXT3CC4axuJ4VXRb3,,,,,,,,,,,,,,,,,,,,,,,,,Basic (DIY),,,Turbowave,,,,,,,,,,,,,,,,,,,,,,5060511134149,,"Cutting disc for concrete, stone, and masonry materials",,,,,,,,,,,,,,,,,,,,,EN13236,Angle grinder,,,,,,,,,,,,,"180 mm (7"")","22.2 mm (7/8"")",7 mm,"8 600 rpm, 80 m/s",,,,,,,,,,,,0,0,0,0,PCE,1,,,,,
907285166631,NovoTools,DBB180/C,,Diamond Blades (EN),NovoTools Basic Diamond blade 180x22.23 mm Continuous,,"<strong>NovoTools Basic Diamond Blade 180x22.23 mm Continuous - DIY Series</strong><br /><br />The NovoTools Basic Diamond Blade 180x22.23 mm Continuous is a part of our DIY series and is specifically crafted for precise cutting of tiles, ceramics, and glass materials. This blade offers dependable performance for hobbyists and professionals alike.<br /><br />The Continuous type blade has a diameter of 180 mm (7"") and a bore size of 22.2 mm (7/8""). It features a segment height of 5 mm, making it a reliable choice for dry and wet cutting tasks on various materials like ceramic, tiles, porcelains, and marble.<br /><br />This blade is compatible with multiple power tools, including angle grinders, cordless angle grinders, and cordless cut-off saws. Its maximum operational speed is 8,600 RPM or 80 m/s. For safety, it is essential not to exceed this speed and always use suitable personal protective equipment when using the tool.<br /><br />Manufactured in accordance with EN 13236 standards, the NovoTools Basic Diamond Blade ensures safety and efficiency in every cut.<br /><br /><strong>Key Features:</strong><br /><ul><li>180mm (7"") Diameter Continuous Blade</li><li>22.2 mm (7/8"") Bore Size: Fits Most Standard Angle Grinders</li><li>Application: Ideal for Wet and Dry Cutting Tasks on Tiles, Ceramics, and Glass Materials</li><li>Segment Height: 5mm for Precise Cutting</li><li>Maximum Speed: 8,600 RPM or 80 m/s</li><li>Safety: Manufactured According to EN 13236</li><li>Compatibility: Works with Angle Grinders, Cordless Angle Grinder, and Cordless Cut-off Saws</li></ul><br />The NovoTools Basic Diamond Blade 180x22.23 mm Continuous is a sturdy and reliable choice for all your cutting needs, providing superior cutting precision for all your DIY and professional tasks.",https://static.tildacdn.com/stor3531-3039-4138-b631-356431323835/85281377.jpg,3.53,,,,,kRP8XJgSKTOpv1iF5EbG,,,,,,,,,,,,,,,,,,,,,,,,,Basic (DIY),,,Continuous,,,,,,,,,,,,,,,,,,,,,,5060511134194,,"Cutting disc for tiles, ceramics, and glass materials",,,,,,,,,,,,,,,,,,,,,EN13236,Angle grinder,,,,,,,,,,,,,"180 mm (7"")","22.2 mm (7/8"")",5 mm,"8 600 rpm, 80 m/s",,,,,,,,,,,,0,0,0,0,PCE,1,,,,,
943960717561,NovoTools,DBB180/S,,Diamond Blades (EN),NovoTools Basic Diamond blade 180x22.23 mm Segmented,,"<strong>NovoTools Basic Diamond Blade 180x22.23 mm Segmented - DIY Series</strong><br /><br />The NovoTools Basic Diamond Blade 180x22.23 mm Segmented is a part of our DIY series, designed for efficient and precise cutting of concrete, stone, and masonry materials. This blade offers dependable performance for both hobbyists and professionals.<br /><br />The Segmented type blade has a diameter of 180 mm (7"") and a bore size of 22.2 mm (7/8""). It features a segment height of 7 mm, making it a reliable choice for dry and wet cutting tasks on various materials like concrete, granite, bricks, stone, slates, roof tiles, and marble.<br /><br />This blade is compatible with multiple power tools, including angle grinders, cordless angle grinders, and cordless cut-off saws. Its maximum operational speed is 8,600 RPM or 80 m/s. For safety, it is essential not to exceed this speed and always use suitable personal protective equipment when using the tool.<br /><br />Manufactured in accordance with EN 13236 standards, the NovoTools Basic Diamond Blade ensures safety and efficiency in every cut.<br /><br /><strong>Key Features:</strong><br /><ul><li>180mm (7"") Diameter Segmented Blade</li><li>22.2 mm (7/8"") Bore Size: Fits Most Standard Angle Grinders</li><li>Application: Ideal for Wet and Dry Cutting Tasks on Concrete, Stone, and Masonry Materials</li><li>Segment Height: 7mm for Precise Cutting</li><li>Maximum Speed: 8,600 RPM or 80 m/s</li><li>Safety: Manufactured According to EN 13236</li><li>Compatibility: Works with Angle Grinders, Cordless Angle Grinder, and Cordless Cut-off Saws</li></ul><br />The NovoTools Basic Diamond Blade 180x22.23 mm Segmented is a sturdy and reliable choice for all your cutting needs, providing superior cutting precision for all your DIY and professional tasks.",https://static.tildacdn.com/stor3466-3834-4430-a530-346232613132/82766794.jpg,3.76,,,,,Plm2RhlYpgrDmZ2yynZY,,,,,,,,,,,,,,,,,,,,,,,,,Basic (DIY),,,Segmented,,,,,,,,,,,,,,,,,,,,,,5060511134248,,"Cutting disc for concrete, stone, and masonry materials",,,,,,,,,,,,,,,,,,,,,EN13236,Angle grinder,,,,,,,,,,,,,"180 mm (7"")","22.2 mm (7/8"")",7 mm,"8 600 rpm, 80 m/s",,,,,,,,,,,,0,0,0,0,PCE,1,,,,,
195595902271,NovoTools,NTDDGW125,,Diamond Blades (EN),NovoTools Standard Diamond grinding wheel 125x7x22.2mm Double Row,,"<strong>NovoTools Standard Diamond Grinding Wheel Double Row 125x7x22.23mm - Efficient Grinding and Smoothing of Concrete, Stone, and Masonry Materials, EN13236 Safety Compliant</strong><br /><br />The NovoTools Standard Diamond Grinding Wheel is designed for efficient grinding and smoothing of various hard materials, including concrete, stone, and masonry. This double row grinding wheel features a 125mm (5"") diameter and a 22.2mm (7/8"") bore size, making it compatible with a wide range of angle grinders.<br /><br /><strong>KEY FEATURES</strong><br /><ul><li>EFFICIENT GRINDING: NovoTools Standard Diamond Grinding Wheel designed for grinding and smoothing concrete, stone, and masonry materials.</li><li>DOUBLE ROW DESIGN: Double row design ensures a smooth, even finish on the surface for professional and DIY users.</li><li>COMPATIBILITY: 125mm (5"") diameter and 22.2mm (7/8"") bore size make it compatible with a wide range of angle grinders.</li><li>DURABLE PERFORMANCE: 7mm high diamond segments offer fast, efficient grinding while maintaining sharpness and durability.</li><li>SAFETY COMPLIANT: Operates at a maximum speed of 12,200 RPM and adheres to EN13236 safety requirements for a safe and reliable grinding experience.</li></ul><br />With its 7mm high diamond segments, the NovoTools Standard Diamond Grinding Wheel delivers fast, efficient grinding performance while maintaining its sharpness and durability. The double row design ensures a smooth, even finish on the surface, making it suitable for both professional and DIY users.<br /><br />Operating at a maximum speed of 12,200 RPM, this grinding wheel offers a balance of speed and control, allowing you to achieve precise results without sacrificing safety. Compliant with EN13236 safety requirements, the NovoTools Standard Diamond Grinding Wheel ensures a safe and reliable grinding experience.<br /><br />",https://static.tildacdn.com/stor3465-3739-4466-a165-303436613536/23254019.png,8.46,,,,,0GXZomiu2Drhn6gbfyLt,,,,,,,,,,,,,,,,,,,,,,,,,Standard,,,Double row,,,,,,,,,,,,,,,,,,,,,,5060511131780,,"Cutting disc for concrete, stone, and masonry materials",,,,,,,,,,,,,,,,,,,,,EN13236,Angle grinder,,,,,,,,,,,,,"125 mm (5"")","22.2 mm (7/8"")",7 mm,"12 200 rpm, 80 m/s",,,,,,,,,,,,0,0,0,0,PCE,1,,,,,
515726725651,NovoTools,DBS30020/T,,Diamond Blades (EN),"Diamond blade NovoTools Standard 300x7x20mm, Turbo",,"<strong>NovoTools Standard Diamond Blade - Turbo Type, 300mm (12"") Diameter, Ideal for Concrete, Stone, and Masonry Cutting</strong><br /><br />Introducing the NovoTools Standard Diamond Blade, a powerful and reliable cutting tool designed to tackle demanding cutting tasks with ease. Featuring a Turbo Type design, this diamond blade is specifically engineered for cutting through concrete, stone, and various masonry materials, delivering exceptional performance and precision.<br />With a diameter of 300mm (12""), this diamond blade offers an optimal cutting size for a wide range of applications. Its 20mm bore size ensures compatibility with most standard angle grinders and other power tools, allowing for seamless integration into your existing equipment.<br /><br /><strong>KEY FEATURES</strong><br /><ol><li>POWERFUL CUTTING PERFORMANCE: Turbo Type diamond blade for efficient cutting of concrete, stone, and masonry materials.</li><li>OPTIMAL DIAMETER: 300mm (12"") size for versatile applications.</li><li>COMPATIBILITY: 20mm bore size fits most standard angle grinders and power tools.</li><li>ENHANCED DURABILITY: 7mm segment height for prolonged blade life and reduced overheating.</li><li>HIGH-SPEED OPERATION: Maximum speed of 6,400 rpm and 80 m/s for fast and precise cutting.</li><li>MEETS SAFETY STANDARDS: Compliant with EN13236 requirements for enhanced safety.</li><li>VERSATILE APPLICATIONS: Ideal for construction, stone fabrication, and masonry cutting projects.</li></ol><br />The blade's 7mm segment height is designed to enhance cutting efficiency and provide longer-lasting durability. This feature enables the blade to cut through tough materials with ease, reducing the risk of overheating and ensuring clean and accurate cuts every time.<br />Operating at a maximum speed of 6,400 rpm and 80 m/s, the NovoTools Standard Diamond Blade delivers outstanding cutting performance, enabling you to complete your projects quickly and efficiently. Its high-speed capabilities make it suitable for both professional contractors and DIY enthusiasts who value precision and productivity.<br /><br />Safety is of utmost importance, which is why this diamond blade adheres to the stringent requirements of EN13236. By following safety guidelines and using proper protective equipment, you can confidently operate with this blade and minimize potential risks.<br />The NovoTools Standard Diamond Blade is the ideal choice for a variety of cutting applications. Whether you're working on construction projects, stone fabrication, or masonry renovations, this blade provides the versatility and reliability you need to achieve exceptional results.<br /><br />Invest in the NovoTools Standard Diamond Blade and experience the difference it makes in your cutting projects. Trust in its power, precision, and durability to handle the toughest materials with ease, allowing you to work efficiently and effectively.",https://static.tildacdn.com/stor6134-3533-4539-b365-353966656565/66821969.jpg,16.69,,,,,8yOPFrSri8rjz1glbhLe,,,,,,,,,,,,,,,,,,,,,,,,,Standard,,,Turbo,,,,,,,,,,,,,,,,,,,,,,5060511133999,,"Cutting disc for concrete, stone, and masonry materials",,,,,,,,,,,,,,,,,,,,,EN13236,Petrol Disc Cutter,,,,,,,,,,,,,"300 mm (12"")","20 mm (3/4"")",7 mm,"6 300 rpm, 100 m/s",,,,,,,,,,,,0,0,0,0,PCE,1,,,,,
141427034911,NovoTools,DBP115/DC,,Diamond Blades (EN),"NovoTools PROFI Diamond Blade Deep Cut, 115x8x22.2mm, Segmented",,"<strong>Diamond Blade NovoTools Profi 115mm - Professional Deep Cut Blade for Concrete, Stone, and Masonry</strong><br /><br />Elevate your cutting game with the Diamond Blade NovoTools Profi 115x8x22.2mm Deep Cut, designed for professionals seeking precision and durability. This segmented deep cut blade, part of our Professional series, is your key to achieving flawless cuts in concrete, stone, and masonry materials.<br /><br />Key Features:<br /><ul><li><strong>Profound Precision:</strong> The 8mm high segments on this blade ensure a deep and precise cut, allowing you to tackle even the toughest materials with ease.</li><li><strong>Versatility Unleashed:</strong> Whether you're working with concrete, stone, or masonry, this blade is your versatile companion, making it suitable for a variety of tasks.</li><li><strong>Optimal Compatibility:</strong> Designed to fit most angle grinders, the 115mm (4 1/2"") diameter and 22.2mm (7/8"") bore size make it a breeze to install on your power tool.</li><li><strong>Safety First:</strong> Compliant with EN13236 safety requirements, this blade ensures your peace of mind during operation.</li><li><strong>Maximum Speed:</strong> With a maximum speed of 13,300 rpm (80 m/s), you can count on this blade to deliver efficient and quick results.</li></ul><br />Whether you're a professional contractor or a DIY enthusiast, the Diamond Blades NovoTools Profi is engineered to meet your highest expectations. Say goodbye to jagged edges and hello to smooth, professional-grade finishes on your projects.<br /><br />Invest in the NovoTools Profi Deep Cut Diamond Blade today and experience the power of precision cutting in your hands. It's time to step up your cutting game and achieve results that speak for themselves.<br /><br />",https://static.tildacdn.com/stor3966-3330-4164-b461-376561306137/50636838.jpg,0,,,,,5XuxxOHsaUsLxE9639Ka,,,,,,,,,,,,,,,,,,,,,,,,,PROFI,,,Segmented,,,,,,,,,,,,,,,,,,,,,,5060511134491,,"Cutting disc for concrete, stone, and masonry materials",,,,,,,,,,,,,,,,,,,,,EN13236,Angle grinder,,,,,,,,,,,,,"115 mm (4 1/2"")","22.2 mm (7/8"")",8 mm,"13 300 rpm, 80 m/s",,,,,,,,,,,,0,0,0,0,PCE,1,,,,,
226825919411,NovoTools,DBP125/DC,,Diamond Blades (EN),"NovoTools PROFI Diamond Blade Deep Cut, 125x8x22.2mm, Segmented",,"<strong>Diamond Blade NovoTools Profi 125mm - Professional Deep Cut Blade for Concrete, Stone, and Masonry</strong><br /><br />Elevate your cutting precision with the Diamond Blade NovoTools Profi 125x8x22.2mm Deep Cut, a must-have for professionals in the construction and masonry fields. This segmented deep cut blade, part of our esteemed Professional series, sets the standard for quality and performance.<br /><br />Key Features:<br /><ul><li><strong>Impressive Precision:</strong> With 8mm high segments, this blade ensures deep, precise cuts that are essential for top-notch results.</li><li><strong>Versatility Redefined:</strong> Whether you're working on concrete, stone, or masonry projects, this blade delivers consistent performance and reliability.</li><li><strong>Universal Compatibility:</strong> Designed to fit most angle grinders, the 125mm (4 1/2"") diameter and 22.2mm (7/8"") bore size make installation a breeze.</li><li><strong>Safety Certified:</strong> Compliant with EN13236 safety requirements, this blade prioritizes your safety during every operation.</li><li><strong>Optimal Speed:</strong> The maximum speed of 12,200 rpm (80 m/s) ensures swift, efficient cutting, saving you valuable time on the job.</li></ul>Whether you're a seasoned contractor or a dedicated DIYer, the Diamond Blades NovoTools Profi is engineered to meet your cutting needs and exceed your expectations. Say farewell to uneven cuts and embrace the smooth, professional finishes this blade provides.<br /><br />Invest in the NovoTools Profi Deep Cut Diamond Blade today and experience the unparalleled precision and efficiency it brings to your cutting tasks. It's time to take your projects to the next level with the industry-standard choice in cutting blades.",https://static.tildacdn.com/stor3966-3330-4164-b461-376561306137/50636838.jpg,0,,,,,YzmnyN7vKre1oA41n8rP,,,,,,,,,,,,,,,,,,,,,,,,,PROFI,,,Segmented,,,,,,,,,,,,,,,,,,,,,,5060511134408,,"Cutting disc for concrete, stone, and masonry materials",,,,,,,,,,,,,,,,,,,,,EN13236,Angle grinder,,,,,,,,,,,,,"125 mm (5"")","22.2 mm (7/8"")",8 mm,"13 300 rpm, 80 m/s",,,,,,,,,,,,0,0,0,0,PCE,1,,,,,
310594569371,NovoTools,DBP180/DC,,Diamond Blades (EN),"NovoTools PROFI Diamond Blade Deep Cut, 180x8x22.2mm, Segmented",,"<strong>Diamond Blade NovoTools Profi 180x8x22.2mm - Professional Deep Cut Blade for Concrete, Stone, and Masonry</strong><br /><br />Experience the pinnacle of cutting precision with the Diamond Blade NovoTools Profi 180x8x22.2mm Deep Cut, the ultimate choice for professionals in the construction and masonry fields. This segmented deep cut blade, part of our esteemed Professional series, sets new industry standards for quality and performance.<br /><br />Key Features:<br /><ul><li><strong>Unrivaled Precision:</strong> With 8mm high segments, this blade ensures deep, precise cuts, vital for achieving top-tier results.</li><li><strong>Versatility Beyond Compare:</strong> Whether your projects involve concrete, stone, or masonry, this blade consistently delivers superior performance and reliability.</li><li><strong>Universal Compatibility:</strong> Designed to fit most angle grinders, the 180mm (7"") diameter and 22.2mm (7/8"") bore size ensure effortless installation.</li><li><strong>Safety First:</strong> Compliant with EN13236 safety requirements, this blade prioritizes your safety throughout every operation.</li><li><strong>Optimal Speed:</strong> With a maximum speed of 8,600 rpm (80 m/s), this blade guarantees swift, efficient cutting, reducing your project completion time.</li></ul>Whether you're a seasoned contractor or a dedicated DIYer, the Diamond Blades NovoTools Profi is engineered to meet your cutting needs and surpass your expectations. Bid farewell to uneven cuts and embrace the smooth, professional finishes this blade consistently delivers.<br /><br />Invest in the NovoTools Profi Deep Cut Diamond Blade today and experience the unparalleled precision and efficiency it brings to your cutting tasks. It's time to elevate your projects to the highest standard with the industry's leading choice in cutting blades.",https://static.tildacdn.com/stor3338-3563-4434-b163-613365323261/91445922.jpg,0,,,,,s2r8s3XN82RFMOIScXvr,,,,,,,,,,,,,,,,,,,,,,,,,PROFI,,,Segmented,,,,,,,,,,,,,,,,,,,,,,5060511134415,,"Cutting disc for concrete, stone, and masonry materials",,,,,,,,,,,,,,,,,,,,,EN13236,Angle grinder,,,,,,,,,,,,,"180 mm (7"")","22.2 mm (7/8"")",8 mm,"8 600 rpm, 80 m/s",,,,,,,,,,,,0,0,0,0,PCE,1,,,,,
